,code,FloatPopu,month
2301,22000,272867.56,2022-02-01
2302,23010,794691.06,2022-02-01
2303,23020,83377.63,2022-02-01
2304,23030,668598.2000000001,2022-02-01
2305,23040,708793.33,2022-02-01
2306,23050,856054.82,2022-02-01
2307,23060,1347529.07,2022-02-01
2308,23070,828284.87,2022-02-01
2309,23080,1535170.37,2022-02-01
2310,23310,229150.52,2022-02-01
2311,23320,22749.37,2022-02-01
2312,24000,211402.01,2022-02-01
2313,25000,463664.71,2022-02-01
2314,26000,91425.39,2022-02-01
2315,29000,180416.83,2022-02-01
2316,31011,529880.73,2022-02-01
2317,31012,597561.58,2022-02-01
2318,31013,467628.84,2022-02-01
2319,31014,820180.8,2022-02-01
2320,31021,2296892.43,2022-02-01
2321,31022,994200.03,2022-02-01
2322,31023,3526922.06,2022-02-01
2323,31030,2981897.17,2022-02-01
2324,31041,1044085.85,2022-02-01
2325,31042,1555922.75,2022-02-01
2326,31050,4622595.91,2022-02-01
2327,31060,3005252.0300000003,2022-02-01
2328,31070,514301.4,2022-02-01
2329,31080,270862.25,2022-02-01
2330,31091,557398.66,2022-02-01
2331,31092,654507.17,2022-02-01
2332,31101,4457948.23,2022-02-01
2333,31103,1811880.8,2022-02-01
2334,31104,1210163.08,2022-02-01
2335,31110,1139967.66,2022-02-01
2336,31120,2159914.9,2022-02-01
2337,31130,5172877.53,2022-02-01
2338,31140,278062.41,2022-02-01
2339,31150,1313095.41,2022-02-01
2340,31160,900862.79,2022-02-01
2341,31170,654625.03,2022-02-01
2342,31180,4863684.32,2022-02-01
2343,31191,637827.1799999999,2022-02-01
2344,31192,1307042.14,2022-02-01
2345,31193,1400598.91,2022-02-01
2346,31200,1712057.44,2022-02-01
2347,31210,458423.06,2022-02-01
2348,31220,252955.41,2022-02-01
2349,31230,2615451.12,2022-02-01
2350,31240,1436334.64,2022-02-01
2351,31250,1600122.04,2022-02-01
2352,31260,1113163.28,2022-02-01
2353,31270,619121.75,2022-02-01
2354,31280,237435.73,2022-02-01
2355,31350,87705.36,2022-02-01
2356,31370,383707.97,2022-02-01
2357,31380,706973.55,2022-02-01
2358,32000,1784547.7,2022-02-01
2359,33000,821799.14,2022-02-01
2360,34000,1299431.45,2022-02-01
2361,35000,464873.6,2022-02-01
2362,36000,294774.17,2022-02-01
2363,37000,502713.63,2022-02-01
2364,38000,277073.64,2022-02-01
2365,39000,361168.36,2022-02-01
2366,11010,19214140.91,2022-03-01
2367,11020,20265244.19,2022-03-01
2368,11030,15212163.66,2022-03-01
2369,11040,17713853.81,2022-03-01
2370,11050,18472454.94,2022-03-01
2371,11060,16848903.39,2022-03-01
2372,11070,15226579.75,2022-03-01
2373,11080,18218346.92,2022-03-01
2374,11090,12647034.86,2022-03-01
2375,11100,11543129.0,2022-03-01
2376,11110,22035252.47,2022-03-01
2377,11120,18728184.2,2022-03-01
2378,11130,16895747.81,2022-03-01
2379,11140,24488375.16,2022-03-01
2380,11150,16108855.03,2022-03-01
2381,11160,25192421.27,2022-03-01
2382,11170,17626076.47,2022-03-01
2383,11180,10391412.28,2022-03-01
2384,11190,26099550.39,2022-03-01
2385,11200,16459702.09,2022-03-01
2386,11210,20097924.04,2022-03-01
2387,11220,31806305.6,2022-03-01
2388,11230,49984782.78,2022-03-01
2389,11240,37632308.26,2022-03-01
2390,11250,23798688.61,2022-03-01
2391,21000,321002.7,2022-03-01
2392,22000,235030.67,2022-03-01
2393,23010,833031.45,2022-03-01
2394,23020,89981.13,2022-03-01
2395,23030,743096.28,2022-03-01
2396,23040,785706.68,2022-03-01
2397,23050,917876.64,2022-03-01
2398,23060,1425735.48,2022-03-01
2399,23070,905735.08,2022-03-01
2400,23080,1694709.94,2022-03-01
2401,23310,229590.79,2022-03-01
2402,23320,25515.08,2022-03-01
2403,24000,179131.69,2022-03-01
2404,25000,455904.33,2022-03-01
2405,26000,75784.65,2022-03-01
2406,29000,189668.1,2022-03-01
2407,31011,584589.25,2022-03-01
2408,31012,642659.9299999999,2022-03-01
2409,31013,508493.09,2022-03-01
2410,31014,897959.31,2022-03-01
2411,31021,2592611.72,2022-03-01
2412,31022,1135474.78,2022-03-01
2413,31023,3803413.23,2022-03-01
2414,31030,3237683.0,2022-03-01
2415,31041,1178511.41,2022-03-01
2416,31042,1706011.4,2022-03-01
2417,31050,5037274.35,2022-03-01
2418,31060,3356654.4,2022-03-01
2419,31070,568425.89,2022-03-01
2420,31080,304303.17,2022-03-01
2421,31091,617893.35,2022-03-01
2422,31092,698814.53,2022-03-01
2423,31101,4989746.71,2022-03-01
2424,31103,1982927.08,2022-03-01
2425,31104,1322027.44,2022-03-01
2426,31110,1313247.39,2022-03-01
2427,31120,2415014.83,2022-03-01
2428,31130,5772897.9,2022-03-01
2429,31140,306411.08,2022-03-01
2430,31150,1440738.94,2022-03-01
2431,31160,982178.68,2022-03-01
2432,31170,715579.89,2022-03-01
2433,31180,5347434.96,2022-03-01
2434,31191,740026.67,2022-03-01
2435,31192,1424820.63,2022-03-01
2436,31193,1488514.54,2022-03-01
2437,31200,1860466.31,2022-03-01
2438,31210,499659.53,2022-03-01
2439,31220,289644.23,2022-03-01
2440,31230,2847710.28,2022-03-01
2441,31240,1544523.07,2022-03-01
2442,31250,1705538.3,2022-03-01
2443,31260,1233781.15,2022-03-01
2444,31270,721614.22,2022-03-01
2445,31280,286776.96,2022-03-01
2446,31350,96538.93,2022-03-01
2447,31370,402675.85,2022-03-01
2448,31380,778054.3200000001,2022-03-01
2449,32000,1421810.64,2022-03-01
2450,33000,833410.73,2022-03-01
2451,34000,1308565.19,2022-03-01
2452,35000,391224.66,2022-03-01
2453,36000,240851.81,2022-03-01
2454,37000,408572.81,2022-03-01
2455,38000,217397.64,2022-03-01
2456,39000,310862.64,2022-03-01
2457,11010,23333967.75,2022-04-01
2458,11020,24082413.33,2022-04-01
2459,11030,17834805.86,2022-04-01
2460,11040,20517532.81,2022-04-01
2461,11050,21534658.61,2022-04-01
2462,11060,19324766.69,2022-04-01
2463,11070,17219993.89,2022-04-01
2464,11080,21526487.39,2022-04-01
2465,11090,14419923.01,2022-04-01
2466,11100,13083874.04,2022-04-01
2467,11110,25059947.73,2022-04-01
2468,11120,20902975.52,2022-04-01
2469,11130,19366390.57,2022-04-01
2470,11140,28597314.28,2022-04-01
2471,11150,18449103.03,2022-04-01
2472,11160,28250654.21,2022-04-01
2473,11170,20013973.71,2022-04-01
2474,11180,11760139.79,2022-04-01
2475,11190,31224316.36,2022-04-01
2476,11200,18945414.85,2022-04-01
2477,11210,22794507.55,2022-04-01
2478,11220,36885903.82,2022-04-01
2479,11230,56520359.83,2022-04-01
2480,11240,44761188.0,2022-04-01
2481,11250,27127474.38,2022-04-01
2482,21000,406158.69,2022-04-01
2483,22000,284547.68,2022-04-01
2484,23010,1032414.56,2022-04-01
2485,23020,101254.48,2022-04-01
2486,23030,850024.19,2022-04-01
2487,23040,893423.84,2022-04-01
2488,23050,1056860.23,2022-04-01
2489,23060,1641908.5,2022-04-01
2490,23070,1043115.38,2022-04-01
2491,23080,1911889.65,2022-04-01
2492,23310,296001.49,2022-04-01
2493,23320,39853.58,2022-04-01
2494,24000,211987.68,2022-04-01
2495,25000,539282.28,2022-04-01
2496,26000,98424.3,2022-04-01
2497,29000,220794.7,2022-04-01
2498,31011,680320.49,2022-04-01
2499,31012,726428.1,2022-04-01
2500,31013,597239.25,2022-04-01
2501,31014,1044975.92,2022-04-01
2502,31021,2969256.22,2022-04-01
2503,31022,1274381.14,2022-04-01
2504,31023,4404322.3,2022-04-01
2505,31030,3718644.31,2022-04-01
2506,31041,1338282.77,2022-04-01
2507,31042,1899513.19,2022-04-01
2508,31050,5774094.5,2022-04-01
2509,31060,3775916.48,2022-04-01
2510,31070,656901.25,2022-04-01
2511,31080,367851.81,2022-04-01
2512,31091,694681.34,2022-04-01
2513,31092,814730.37,2022-04-01
2514,31101,5687805.46,2022-04-01
2515,31103,2253659.19,2022-04-01
2516,31104,1464233.34,2022-04-01
2517,31110,1676902.31,2022-04-01
2518,31120,2694726.89,2022-04-01
2519,31130,6645410.21,2022-04-01
2520,31140,358446.33,2022-04-01
2521,31150,1627828.69,2022-04-01
2522,31160,1115550.21,2022-04-01
2523,31170,828275.32,2022-04-01
2524,31180,6116479.45,2022-04-01
2525,31191,945484.77,2022-04-01
2526,31192,1640008.31,2022-04-01
2527,31193,1701983.36,2022-04-01
2528,31200,2178475.62,2022-04-01
2529,31210,615000.27,2022-04-01
2530,31220,363186.68,2022-04-01
2531,31230,3206162.04,2022-04-01
2532,31240,1806282.92,2022-04-01
2533,31250,2035792.32,2022-04-01
2534,31260,1472160.74,2022-04-01
2535,31270,882195.7,2022-04-01
2536,31280,388210.31,2022-04-01
2537,31350,131812.13,2022-04-01
2538,31370,592832.33,2022-04-01
2539,31380,999301.3,2022-04-01
2540,32000,1907515.43,2022-04-01
2541,33000,1041327.76,2022-04-01
2542,34000,1701790.57,2022-04-01
2543,35000,491639.42,2022-04-01
2544,36000,305052.61,2022-04-01
2545,37000,530171.55,2022-04-01
2546,38000,281077.14,2022-04-01
2547,39000,385620.7,2022-04-01
2548,11010,27379327.94,2022-05-01
2549,11020,26990066.88,2022-05-01
2550,11030,20484014.78,2022-05-01
2551,11040,22387522.49,2022-05-01
2552,11050,23907171.19,2022-05-01
2553,11060,21452102.43,2022-05-01
2554,11070,19217530.94,2022-05-01
2555,11080,24214885.66,2022-05-01
2556,11090,16000193.93,2022-05-01
2557,11100,14542912.42,2022-05-01
2558,11110,27757755.79,2022-05-01
2559,11120,22852980.54,2022-05-01
2560,11130,21644577.38,2022-05-01
2561,11140,32236757.06,2022-05-01
2562,11150,20232369.39,2022-05-01
2563,11160,31293508.26,2022-05-01
2564,11170,22022775.98,2022-05-01
2565,11180,12777069.86,2022-05-01
2566,11190,33953374.25,2022-05-01
2567,11200,20894071.41,2022-05-01
2568,11210,25209780.14,2022-05-01
2569,11220,40605825.29,2022-05-01
2570,11230,61954616.48,2022-05-01
2571,11240,48479719.49,2022-05-01
2572,11250,29949612.36,2022-05-01
2573,21000,529560.14,2022-05-01
2574,22000,344834.39,2022-05-01
2575,23010,1253934.71,2022-05-01
2576,23020,112610.6,2022-05-01
2577,23030,954352.48,2022-05-01
2578,23040,978238.77,2022-05-01
2579,23050,1192318.58,2022-05-01
2580,23060,1805499.22,2022-05-01
2581,23070,1152016.55,2022-05-01
2582,23080,2116493.31,2022-05-01
2583,23310,357638.06,2022-05-01
2584,23320,53189.86,2022-05-01
2585,24000,248145.54,2022-05-01
2586,25000,659788.15,2022-05-01
2587,26000,125382.8,2022-05-01
2588,29000,261111.52,2022-05-01
2589,31011,760060.0399999999,2022-05-01
2590,31012,809035.0,2022-05-01
2591,31013,665811.01,2022-05-01
2592,31014,1170508.75,2022-05-01
2593,31021,3252850.8000000003,2022-05-01
2594,31022,1361997.35,2022-05-01
2595,31023,4933947.75,2022-05-01
2596,31030,4040472.17,2022-05-01
2597,31041,1490352.89,2022-05-01
2598,31042,2090536.05,2022-05-01
2599,31050,6304561.94,2022-05-01
2600,31060,4080980.93,2022-05-01
2601,31070,738018.77,2022-05-01
2602,31080,406102.37,2022-05-01
2603,31091,771120.25,2022-05-01
2604,31092,910505.07,2022-05-01
2605,31101,6287740.49,2022-05-01
2606,31103,2482564.25,2022-05-01
2607,31104,1684015.99,2022-05-01
2608,31110,1849501.2,2022-05-01
2609,31120,2914586.87,2022-05-01
2610,31130,7264834.97,2022-05-01
2611,31140,410020.28,2022-05-01
2612,31150,1783740.01,2022-05-01
2613,31160,1216914.44,2022-05-01
2614,31170,938079.17,2022-05-01
2615,31180,6689978.55,2022-05-01
2616,31191,1065020.41,2022-05-01
2617,31192,1849634.63,2022-05-01
2618,31193,1923597.41,2022-05-01
2619,31200,2413909.0900000003,2022-05-01
2620,31210,684596.9,2022-05-01
2621,31220,423126.21,2022-05-01
2622,31230,3507789.54,2022-05-01
2623,31240,2031972.89,2022-05-01
2624,31250,2155289.89,2022-05-01
2625,31260,1629587.38,2022-05-01
2626,31270,1017353.46,2022-05-01
2627,31280,447791.4,2022-05-01
2628,31350,155701.91,2022-05-01
2629,31370,733848.1900000001,2022-05-01
2630,31380,1028489.96,2022-05-01
2631,32000,2499616.06,2022-05-01
2632,33000,1269483.53,2022-05-01
2633,34000,2026882.9,2022-05-01
2634,35000,568492.3200000001,2022-05-01
2635,36000,338956.05,2022-05-01
2636,37000,645065.83,2022-05-01
2637,38000,347860.67,2022-05-01
2638,39000,395480.49,2022-05-01
2639,11010,25132213.76,2022-06-01
2640,11020,25311716.76,2022-06-01
2641,11030,19284028.36,2022-06-01
2642,11040,20681367.18,2022-06-01
2643,11050,21942738.58,2022-06-01
2644,11060,19907658.43,2022-06-01
2645,11070,17678470.63,2022-06-01
2646,11080,22115590.1,2022-06-01
2647,11090,14837593.7,2022-06-01
2648,11100,13421370.16,2022-06-01
2649,11110,25469670.7,2022-06-01
2650,11120,21539075.05,2022-06-01
2651,11130,19990606.62,2022-06-01
2652,11140,30392591.02,2022-06-01
2653,11150,19044951.57,2022-06-01
2654,11160,29604106.96,2022-06-01
2655,11170,20877912.92,2022-06-01
2656,11180,12101326.01,2022-06-01
2657,11190,31773202.82,2022-06-01
2658,11200,19527913.39,2022-06-01
2659,11210,23477554.31,2022-06-01
2660,11220,38611932.42,2022-06-01
2661,11230,59680541.54,2022-06-01
2662,11240,45514810.67,2022-06-01
2663,11250,28240735.54,2022-06-01
2664,21000,505310.56,2022-06-01
2665,22000,315458.25,2022-06-01
2666,23010,1220633.15,2022-06-01
2667,23020,103973.13,2022-06-01
2668,23030,865349.05,2022-06-01
2669,23040,783557.29,2022-06-01
2670,23050,1101019.46,2022-06-01
2671,23060,1702340.75,2022-06-01
2672,23070,1069986.33,2022-06-01
2673,23080,1981490.2,2022-06-01
2674,23310,313240.6,2022-06-01
2675,23320,50611.86,2022-06-01
2676,24000,214237.07,2022-06-01
2677,25000,619439.52,2022-06-01
2678,26000,120192.71,2022-06-01
2679,29000,239596.77,2022-06-01
2680,31011,685243.59,2022-06-01
2681,31012,755742.9,2022-06-01
2682,31013,624823.78,2022-06-01
2683,31014,1086126.07,2022-06-01
2684,31021,3044939.07,2022-06-01
2685,31022,1272258.32,2022-06-01
2686,31023,4718945.07,2022-06-01
2687,31030,3741585.64,2022-06-01
2688,31041,1380455.28,2022-06-01
2689,31042,1981986.66,2022-06-01
2690,31050,5904077.21,2022-06-01
2691,31060,3863052.12,2022-06-01
2692,31070,686665.38,2022-06-01
2693,31080,366823.49,2022-06-01
2694,31091,709609.99,2022-06-01
2695,31092,849338.21,2022-06-01
2696,31101,5856328.3,2022-06-01
2697,31103,2292078.33,2022-06-01
2698,31104,1583006.35,2022-06-01
2699,31110,1627379.37,2022-06-01
2700,31120,2696140.1,2022-06-01
2701,31130,6659166.01,2022-06-01
2702,31140,375788.55,2022-06-01
2703,31150,1669302.96,2022-06-01
2704,31160,1144978.05,2022-06-01
2705,31170,855536.73,2022-06-01
2706,31180,6311375.07,2022-06-01
2707,31191,948895.27,2022-06-01
2708,31192,1723013.06,2022-06-01
2709,31193,1827663.81,2022-06-01
2710,31200,2186699.06,2022-06-01
2711,31210,621891.01,2022-06-01
2712,31220,376005.65,2022-06-01
2713,31230,3260823.02,2022-06-01
2714,31240,1888996.39,2022-06-01
2715,31250,1924803.67,2022-06-01
2716,31260,1490508.44,2022-06-01
2717,31270,897481.46,2022-06-01
2718,31280,392129.58,2022-06-01
2719,31350,137996.31,2022-06-01
2720,31370,700782.11,2022-06-01
2721,31380,908474.96,2022-06-01
2722,32000,2376915.47,2022-06-01
2723,33000,1162610.87,2022-06-01
2724,34000,1861986.14,2022-06-01
2725,35000,470137.79,2022-06-01
2726,36000,293532.49,2022-06-01
2727,37000,594914.21,2022-06-01
2728,38000,311908.62,2022-06-01
2729,39000,394053.55,2022-06-01
2730,11010,24538913.43,2022-07-01
2731,11020,25573630.23,2022-07-01
2732,11030,19375103.33,2022-07-01
2733,11040,20572471.09,2022-07-01
2734,11050,21715112.88,2022-07-01
2735,11060,19962856.78,2022-07-01
2736,11070,17991369.39,2022-07-01
2737,11080,21792256.9,2022-07-01
2738,11090,15131843.64,2022-07-01
2739,11100,13589285.21,2022-07-01
2740,11110,25916286.87,2022-07-01
2741,11120,21921389.1,2022-07-01
2742,11130,20052871.51,2022-07-01
2743,11140,30739109.65,2022-07-01
2744,11150,19354576.67,2022-07-01
2745,11160,30150632.57,2022-07-01
2746,11170,21236467.03,2022-07-01
2747,11180,12486416.59,2022-07-01
2748,11190,32704999.03,2022-07-01
2749,11200,19390115.43,2022-07-01
2750,11210,23586925.71,2022-07-01
2751,11220,38989775.5,2022-07-01
2752,11230,61668264.08,2022-07-01
2753,11240,46644122.57,2022-07-01
2754,11250,28706703.52,2022-07-01
2755,21000,525154.15,2022-07-01
2756,22000,335153.04,2022-07-01
2757,23010,1301768.7,2022-07-01
2758,23020,102645.76,2022-07-01
2759,23030,878732.94,2022-07-01
2760,23040,794528.19,2022-07-01
2761,23050,1092131.5,2022-07-01
2762,23060,1746606.39,2022-07-01
2763,23070,1079150.03,2022-07-01
2764,23080,2058710.59,2022-07-01
2765,23310,308134.97,2022-07-01
2766,23320,47698.46,2022-07-01
2767,24000,258554.87,2022-07-01
2768,25000,618437.99,2022-07-01
2769,26000,119250.35,2022-07-01
2770,29000,245171.21,2022-07-01
2771,31011,688102.27,2022-07-01
2772,31012,770365.95,2022-07-01
2773,31013,639893.25,2022-07-01
2774,31014,1117300.35,2022-07-01
2775,31021,3043149.33,2022-07-01
2776,31022,1279283.17,2022-07-01
2777,31023,4815409.99,2022-07-01
2778,31030,3803392.03,2022-07-01
2779,31041,1391995.0,2022-07-01
2780,31042,2017222.37,2022-07-01
2781,31050,5999015.2700000005,2022-07-01
2782,31060,3993643.55,2022-07-01
2783,31070,705810.7,2022-07-01
2784,31080,383601.61,2022-07-01
2785,31091,712758.88,2022-07-01
2786,31092,861663.26,2022-07-01
2787,31101,6031659.399999999,2022-07-01
2788,31103,2337041.79,2022-07-01
2789,31104,1623302.61,2022-07-01
2790,31110,1634628.65,2022-07-01
2791,31120,2742103.27,2022-07-01
2792,31130,6719062.84,2022-07-01
2793,31140,382993.12,2022-07-01
2794,31150,1716122.26,2022-07-01
2795,31160,1151139.14,2022-07-01
2796,31170,874797.33,2022-07-01
2797,31180,6529649.98,2022-07-01
2798,31191,952627.35,2022-07-01
2799,31192,1734834.54,2022-07-01
2800,31193,1860462.83,2022-07-01
2801,31200,2196797.09,2022-07-01
2802,31210,614133.67,2022-07-01
2803,31220,366266.7,2022-07-01
2804,31230,3343123.84,2022-07-01
2805,31240,1921476.84,2022-07-01
2806,31250,1986554.01,2022-07-01
2807,31260,1554415.6,2022-07-01
2808,31270,909729.99,2022-07-01
2809,31280,376643.98,2022-07-01
2810,31350,138978.45,2022-07-01
2811,31370,763118.16,2022-07-01
2812,31380,986281.48,2022-07-01
2813,32000,2525570.78,2022-07-01
2814,33000,1177195.36,2022-07-01
2815,34000,1788757.27,2022-07-01
2816,35000,564963.89,2022-07-01
2817,36000,346101.0,2022-07-01
2818,37000,619828.99,2022-07-01
2819,38000,329011.9,2022-07-01
2820,39000,436412.59,2022-07-01
2821,11010,23939687.23,2022-08-01
2822,11020,24470018.83,2022-08-01
2823,11030,18825339.6,2022-08-01
2824,11040,19752750.46,2022-08-01
2825,11050,21068274.52,2022-08-01
2826,11060,19299331.41,2022-08-01
2827,11070,17283037.05,2022-08-01
2828,11080,21037995.58,2022-08-01
2829,11090,14423738.22,2022-08-01
2830,11100,12973857.31,2022-08-01
2831,11110,24782059.93,2022-08-01
2832,11120,21054967.93,2022-08-01
2833,11130,19507177.34,2022-08-01
2834,11140,29483607.45,2022-08-01
2835,11150,18206320.11,2022-08-01
2836,11160,29473270.64,2022-08-01
2837,11170,20435993.7,2022-08-01
2838,11180,12032614.79,2022-08-01
2839,11190,31590112.98,2022-08-01
2840,11200,18741689.95,2022-08-01
2841,11210,22607852.22,2022-08-01
2842,11220,37239520.25,2022-08-01
2843,11230,59077952.24,2022-08-01
2844,11240,45234510.54,2022-08-01
2845,11250,27581844.54,2022-08-01
2846,21000,538833.5,2022-08-01
2847,22000,333955.15,2022-08-01
2848,23010,1371848.99,2022-08-01
2849,23020,99631.68,2022-08-01
2850,23030,845135.58,2022-08-01
2851,23040,787603.48,2022-08-01
2852,23050,1047168.78,2022-08-01
2853,23060,1689893.41,2022-08-01
2854,23070,1031250.17,2022-08-01
2855,23080,1994631.66,2022-08-01
2856,23310,328884.38,2022-08-01
2857,23320,49667.84,2022-08-01
2858,24000,260003.52,2022-08-01
2859,25000,586571.69,2022-08-01
2860,26000,120318.13,2022-08-01
2861,29000,231900.57,2022-08-01
2862,31011,667449.36,2022-08-01
2863,31012,745075.12,2022-08-01
2864,31013,625404.3,2022-08-01
2865,31014,1063011.39,2022-08-01
2866,31021,3002698.09,2022-08-01
2867,31022,1232303.97,2022-08-01
2868,31023,4609460.82,2022-08-01
2869,31030,3646156.06,2022-08-01
2870,31041,1329946.03,2022-08-01
2871,31042,1931228.13,2022-08-01
2872,31050,5747952.67,2022-08-01
2873,31060,3834621.86,2022-08-01
2874,31070,676734.41,2022-08-01
2875,31080,369102.63,2022-08-01
2876,31091,685504.31,2022-08-01
2877,31092,832540.04,2022-08-01
2878,31101,5816058.59,2022-08-01
2879,31103,2250026.99,2022-08-01
2880,31104,1592030.14,2022-08-01
2881,31110,1550649.52,2022-08-01
2882,31120,2654909.3,2022-08-01
2883,31130,6438874.96,2022-08-01
2884,31140,358662.42,2022-08-01
2885,31150,1644972.72,2022-08-01
2886,31160,1105382.82,2022-08-01
2887,31170,844035.02,2022-08-01
2888,31180,6317245.99,2022-08-01
2889,31191,921750.66,2022-08-01
2890,31192,1651322.04,2022-08-01
2891,31193,1770143.05,2022-08-01
2892,31200,2172545.29,2022-08-01
2893,31210,601521.89,2022-08-01
2894,31220,360838.1,2022-08-01
2895,31230,3228108.51,2022-08-01
2896,31240,1861810.67,2022-08-01
2897,31250,1921444.38,2022-08-01
2898,31260,1504150.72,2022-08-01
2899,31270,901542.74,2022-08-01
2900,31280,374423.42,2022-08-01
2901,31350,136753.94,2022-08-01
2902,31370,810881.66,2022-08-01
2903,31380,979960.2,2022-08-01
2904,32000,2717543.5,2022-08-01
2905,33000,1161351.2,2022-08-01
2906,34000,1826499.49,2022-08-01
2907,35000,617326.26,2022-08-01
2908,36000,401722.34,2022-08-01
2909,37000,688711.84,2022-08-01
2910,38000,356614.78,2022-08-01
2911,39000,478444.89,2022-08-01
2912,11010,25523349.53,2022-09-01
2913,11020,25397132.22,2022-09-01
2914,11030,18931859.1,2022-09-01
2915,11040,20936471.26,2022-09-01
2916,11050,22455403.7,2022-09-01
2917,11060,20817291.57,2022-09-01
2918,11070,17958399.05,2022-09-01
2919,11080,23268039.17,2022-09-01
2920,11090,15012222.69,2022-09-01
2921,11100,13570664.89,2022-09-01
2922,11110,26177424.08,2022-09-01
2923,11120,21698496.87,2022-09-01
2924,11130,21325528.54,2022-09-01
2925,11140,30224638.14,2022-09-01
2926,11150,18277674.9,2022-09-01
2927,11160,30153451.66,2022-09-01
2928,11170,21126477.6,2022-09-01
2929,11180,12170483.74,2022-09-01
2930,11190,31894033.93,2022-09-01
2931,11200,20434325.09,2022-09-01
2932,11210,23648171.66,2022-09-01
2933,11220,37997343.47,2022-09-01
2934,11230,58013755.68,2022-09-01
2935,11240,45794324.49,2022-09-01
2936,11250,28361417.38,2022-09-01
2937,21000,472916.83,2022-09-01
2938,22000,358639.45,2022-09-01
2939,23010,1313850.64,2022-09-01
2940,23020,106201.37,2022-09-01
2941,23030,899185.87,2022-09-01
2942,23040,811781.3200000001,2022-09-01
2943,23050,1135719.06,2022-09-01
2944,23060,1741454.68,2022-09-01
2945,23070,1076556.49,2022-09-01
2946,23080,2047580.27,2022-09-01
2947,23310,354169.69,2022-09-01
2948,23320,47593.16,2022-09-01
2949,24000,273789.63,2022-09-01
2950,25000,622985.96,2022-09-01
2951,26000,122102.79,2022-09-01
2952,29000,248367.71,2022-09-01
2953,31011,709664.7,2022-09-01
2954,31012,768036.93,2022-09-01
2955,31013,635769.14,2022-09-01
2956,31014,1110404.03,2022-09-01
2957,31021,3107257.07,2022-09-01
2958,31022,1274470.3,2022-09-01
2959,31023,4714851.69,2022-09-01
2960,31030,3804019.04,2022-09-01
2961,31041,1383194.85,2022-09-01
2962,31042,1978176.25,2022-09-01
2963,31050,5891031.8,2022-09-01
2964,31060,3870796.54,2022-09-01
2965,31070,715435.61,2022-09-01
2966,31080,394830.26,2022-09-01
2967,31091,743921.25,2022-09-01
2968,31092,867166.15,2022-09-01
2969,31101,5902314.47,2022-09-01
2970,31103,2342326.1,2022-09-01
2971,31104,1589716.67,2022-09-01
2972,31110,1644576.07,2022-09-01
2973,31120,2708950.15,2022-09-01
2974,31130,6681672.25,2022-09-01
2975,31140,385640.67,2022-09-01
2976,31150,1700009.19,2022-09-01
2977,31160,1150588.85,2022-09-01
2978,31170,870617.5599999999,2022-09-01
2979,31180,6245904.59,2022-09-01
2980,31191,1022892.11,2022-09-01
2981,31192,1758532.38,2022-09-01
2982,31193,1855201.61,2022-09-01
2983,31200,2398838.49,2022-09-01
2984,31210,645760.76,2022-09-01
2985,31220,417530.79,2022-09-01
2986,31230,3311746.2,2022-09-01
2987,31240,1958265.89,2022-09-01
2988,31250,1993089.33,2022-09-01
2989,31260,1587261.07,2022-09-01
2990,31270,979464.47,2022-09-01
2991,31280,404781.44,2022-09-01
2992,31350,165702.79,2022-09-01
2993,31370,620960.09,2022-09-01
2994,31380,997350.79,2022-09-01
2995,32000,2258034.06,2022-09-01
2996,33000,1235992.64,2022-09-01
2997,34000,1936051.76,2022-09-01
2998,35000,638890.4,2022-09-01
2999,36000,393144.84,2022-09-01
3000,37000,691194.15,2022-09-01
3001,38000,349927.48,2022-09-01
3002,39000,384750.26,2022-09-01
3003,11010,28017824.15,2022-10-01
3004,11020,27513048.48,2022-10-01
3005,11030,20308450.97,2022-10-01
3006,11040,21589573.92,2022-10-01
3007,11050,23029533.33,2022-10-01
3008,11060,21478013.68,2022-10-01
3009,11070,18460330.89,2022-10-01
3010,11080,23772631.98,2022-10-01
3011,11090,15510805.91,2022-10-01
3012,11100,13955260.07,2022-10-01
3013,11110,26925396.72,2022-10-01
3014,11120,22316583.03,2022-10-01
3015,11130,21752390.24,2022-10-01
3016,11140,31804260.02,2022-10-01
3017,11150,18706496.78,2022-10-01
3018,11160,30972225.19,2022-10-01
3019,11170,21874943.14,2022-10-01
3020,11180,12440489.94,2022-10-01
3021,11190,33286537.1,2022-10-01
3022,11200,21045255.91,2022-10-01
3023,11210,24457832.89,2022-10-01
3024,11220,39275106.12,2022-10-01
3025,11230,60244897.14,2022-10-01
3026,11240,48178134.69,2022-10-01
3027,11250,29241888.76,2022-10-01
3028,21000,555235.85,2022-10-01
3029,22000,392722.32,2022-10-01
3030,23010,1351902.94,2022-10-01
3031,23020,111983.52,2022-10-01
3032,23030,925225.22,2022-10-01
3033,23040,866344.73,2022-10-01
3034,23050,1196075.31,2022-10-01
3035,23060,1788100.95,2022-10-01
3036,23070,1115035.73,2022-10-01
3037,23080,2136733.59,2022-10-01
3038,23310,408440.35,2022-10-01
3039,23320,54140.62,2022-10-01
3040,24000,294514.46,2022-10-01
3041,25000,689265.95,2022-10-01
3042,26000,134960.01,2022-10-01
3043,29000,259854.19,2022-10-01
3044,31011,735684.2,2022-10-01
3045,31012,808841.26,2022-10-01
3046,31013,708935.19,2022-10-01
3047,31014,1160929.87,2022-10-01
3048,31021,3247156.33,2022-10-01
3049,31022,1311195.82,2022-10-01
